gene_symbol,degree,betweenness,combined_score,is_hub,is_druggable,small_molecule,antibody,other_modality
PRSS8,0.0006157635467980296,0.00023490133296022163,0.0004253324398791256,False,False,False,False,False
DAGLA,0.0006157635467980296,0.0002279708043238211,0.0004218671755609253,False,False,False,False,False
YBX2,0.0006157635467980296,0.00022244168169736973,0.00041910261424769966,False,False,False,False,False
ZFYVE28,0.0006157635467980296,0.00022152467230160657,0.0004186441095498181,False,False,False,False,False
APOBEC4,0.0006157635467980296,0.00016909521024189894,0.00039242937851996425,False,False,False,False,False
GDF9,0.0006157635467980296,0.0001499956290594391,0.0003828795879287343,False,False,False,False,False
COLQ,0.0006157635467980296,0.0001466484383112876,0.0003812059925546586,False,False,False,False,False
CDC42BPA,0.0006157635467980296,0.00013118158445082055,0.00037347256562442503,False,False,False,False,False
HRC,0.0006157635467980296,0.0001228679341470646,0.0003693157404725471,False,False,False,False,False
HBE1,0.0006157635467980296,0.00012166306742530127,0.0003687133071116654,False,False,False,False,False
SDCCAG8,0.0006157635467980296,0.00011754479695717966,0.0003666541718776046,False,False,False,False,False
PPP1R17,0.0006157635467980296,0.00010991145783994103,0.0003628375023189853,False,False,False,False,False
MIOX,0.0006157635467980296,0.00010511331913512177,0.00036043843296657566,False,False,False,False,False
TIAF1,0.0006157635467980296,9.93056891923627e-05,0.00035753461799519615,False,False,False,False,False
CNTD2,0.0006157635467980296,9.54523895685319e-05,0.00035560796818328075,False,False,False,False,False
TEX101,0.0006157635467980296,9.249062962560932e-05,0.00035412708821181945,False,False,False,False,False
HADHA,0.0006157635467980296,8.140070331989874e-05,0.00034858212505896417,False,False,False,False,False
EVC,0.0006157635467980296,7.390048935446797e-05,0.00034483201807624877,False,False,False,False,False
NPEPL1,0.0006157635467980296,7.088528273680335e-05,0.0003433244147674165,False,False,False,False,False
MFSD6,0.0006157635467980296,7.012675773497795e-05,0.00034294515226650376,False,False,False,False,False
ATE1,0.0006157635467980296,6.962475013572172e-05,0.00034269414846687567,False,False,False,False,False
NEUROG1,0.0006157635467980296,6.749782909111641e-05,0.000341630687944573,False,False,False,False,False
INTU,0.0006157635467980296,6.586302609538142e-05,0.00034081328644670547,False,False,False,False,False
PLK3,0.0006157635467980296,6.32662108296892e-05,0.0003395148788138594,False,False,False,False,False
MCMBP,0.0006157635467980296,6.162635166375695e-05,0.0003386949492308933,False,False,False,False,False
CHRM3,0.0006157635467980296,6.085999563642912e-05,0.00033831177121722934,False,False,False,False,False
CRB2,0.0006157635467980296,6.0534838312301426e-05,0.0003381491925551655,False,False,False,False,False
KPNA6,0.0006157635467980296,5.729650686515825e-05,0.0003365300268315939,False,False,False,False,False
LCOR,0.0006157635467980296,5.500079026595982e-05,0.0003353821685319947,False,False,False,False,False
DST,0.0006157635467980296,5.2560956441928015e-05,0.0003341622516199788,False,False,False,False,False
GPR37,0.0006157635467980296,5.235917669689146e-05,0.0003340613617474605,False,False,False,False,False
NEGR1,0.0006157635467980296,5.195372713634075e-05,0.00033385863696718513,False,False,False,False,False
CHST9,0.0006157635467980296,5.097703121980837e-05,0.00033337028900891894,False,False,False,False,False
FAM83H,0.0006157635467980296,4.941595729688499e-05,0.0003325897520474573,False,False,False,False,False
KCNJ9,0.0006157635467980296,4.546526385965543e-05,0.0003306144053288425,False,False,False,False,False
ZMYND8,0.0006157635467980296,4.331269798782842e-05,0.000329538122392929,False,False,False,False,False
ARHGEF4,0.0006157635467980296,4.1079862000629544e-05,0.0003284217043993296,False,False,False,False,False
GUCA2B,0.0006157635467980296,4.055043477790739e-05,0.00032815699078796845,False,False,False,False,False
RAPGEF2,0.0006157635467980296,4.042002117961815e-05,0.00032809178398882387,False,False,False,False,False
ASGR1,0.0006157635467980296,3.573254644570728e-05,0.0003257480466218684,False,False,False,False,False
PITPNM2,0.0006157635467980296,3.5418750459681606e-05,0.0003255911486288556,False,False,False,False,False
RASSF8,0.0006157635467980296,3.496325909298974e-05,0.00032536340294550965,False,False,False,False,False
HTR7,0.0006157635467980296,3.453437548863817e-05,0.00032514896114333385,False,False,False,False,False
CAP1,0.0006157635467980296,3.050348573573288e-05,0.0003231335162668812,False,False,False,False,False
AP5Z1,0.0006157635467980296,2.9370784394909623e-05,0.0003225671655964696,False,False,False,False,False
MAFB,0.0006157635467980296,2.7443870560387397e-05,0.0003216037086792085,False,False,False,False,False
HMGCLL1,0.0006157635467980296,2.661847093722518e-05,0.00032119100886762736,False,False,False,False,False
TCEA3,0.0006157635467980296,2.659081002134911e-05,0.00032117717840968933,False,False,False,False,False
HTR1D,0.0006157635467980296,2.6138777334960875e-05,0.00032095116206649524,False,False,False,False,False
APOBEC3F,0.0006157635467980296,2.6071752442513355e-05,0.00032091764962027147,False,False,False,False,False
CRABP1,0.0006157635467980296,2.590206993285156e-05,0.00032083280836544057,False,False,False,False,False
TMEM86B,0.0006157635467980296,2.5108555929038228e-05,0.0003204360513635339,False,False,False,False,False
LILRA1,0.0006157635467980296,2.2938053353033783e-05,0.0003193508000755317,False,False,False,False,False
LILRB4,0.0006157635467980296,2.2938053353033783e-05,0.0003193508000755317,False,False,False,False,False
KCNMB4,0.0006157635467980296,2.246739171177003e-05,0.00031911546925489977,False,False,False,False,False
LZTFL1,0.0006157635467980296,2.1284256616560217e-05,0.0003185239017072949,False,False,False,False,False
ATXN1,0.0006157635467980296,2.038149961098854e-05,0.00031807252320450904,False,False,False,False,False
MLLT6,0.0006157635467980296,2.010592894986518e-05,0.00031793473787394735,False,False,False,False,False
ZNF148,0.0006157635467980296,1.7803159167789164e-05,0.00031678335298290935,False,False,False,False,False
ART3,0.0006157635467980296,1.6439065188879397e-05,0.0003161013059934545,False,False,False,False,False
ABCC3,0.0006157635467980296,1.6351885255975577e-05,0.00031605771602700257,False,False,False,False,False
HOXA11,0.0006157635467980296,1.633179089423757e-05,0.00031604766884613355,False,False,False,False,False
PARP10,0.0006157635467980296,1.6108895483619276e-05,0.0003159362211408244,False,False,False,False,False
SYNGR3,0.0006157635467980296,1.592938781839741e-05,0.0003158464673082135,False,False,False,False,False
PITX1,0.0006157635467980296,1.5374756322803328e-05,0.0003155691515604164,False,False,False,False,False
PRPF40B,0.0006157635467980296,1.5056171332703246e-05,0.0003154098590653664,False,False,False,False,False
GUCA1B,0.0006157635467980296,1.4914221163915062e-05,0.0003153388839809723,False,False,False,False,False
PPP1R13B,0.0006157635467980296,1.437986603288734e-05,0.00031507170641545846,False,False,False,False,False
PIGN,0.0006157635467980296,1.4373309937529136e-05,0.00031506842836777934,False,False,False,False,False
TNIK,0.0006157635467980296,1.428182053824555e-05,0.00031502268366813754,False,False,False,False,False
ALG12,0.0006157635467980296,1.3858822869574414e-05,0.000314811184833802,False,False,False,False,False
WDPCP,0.0006157635467980296,1.3580611283166304e-05,0.00031467207904059796,False,False,False,False,False
CHST6,0.0006157635467980296,1.3415050682901292e-05,0.0003145892987404654,False,False,False,False,False
CA8,0.0006157635467980296,1.3380100054740093e-05,0.00031457182342638484,False,False,False,False,False
SLC27A6,0.0006157635467980296,1.200857168339199e-05,0.0003138860592407108,False,False,False,False,False
TBC1D8B,0.0006157635467980296,1.114049743267725e-05,0.0003134520221153534,False,False,False,False,False
IGLON5,0.0006157635467980296,1.072334607289766e-05,0.0003132434464354636,False,False,False,False,False
CCS,0.0006157635467980296,9.382483585668252e-06,0.0003125730151918489,False,False,False,False,False
CRB3,0.0006157635467980296,9.299681633207935e-06,0.00031253161421561875,False,False,False,False,False
PHLPP2,0.0006157635467980296,9.047360418206229e-06,0.0003124054536081179,False,False,False,False,False
ZCCHC6,0.0006157635467980296,8.95961211499721e-06,0.0003123615794565134,False,False,False,False,False
IL17RD,0.0006157635467980296,8.68510639571512e-06,0.0003122243265968723,False,False,False,False,False
MPND,0.0006157635467980296,8.444463867288413e-06,0.00031210400533265896,False,False,False,False,False
ERCC6L2,0.0006157635467980296,7.845687000122987e-06,0.00031180461689907625,False,False,False,False,False
KIF27,0.0006157635467980296,7.79271865402493e-06,0.00031177813272602724,False,False,False,False,False
CABP1,0.0006157635467980296,7.4286248039610866e-06,0.0003115960858009953,False,False,False,False,False
ASIP,0.0006157635467980296,7.1495305593907595e-06,0.00031145653867871014,False,False,False,False,False
TSPYL2,0.0006157635467980296,6.880322028681012e-06,0.00031132193441335527,False,False,False,False,False
EXD2,0.0006157635467980296,6.20259955692988e-06,0.00031098307317747973,False,False,False,False,False
RGPD2,0.0006157635467980296,6.122476226595603e-06,0.0003109430115123126,False,False,False,False,False
NOBOX,0.0006157635467980296,5.672081465959607e-06,0.0003107178141319946,False,False,False,False,False
DOK6,0.0006157635467980296,5.260006790330142e-06,0.00031051177679417984,False,False,False,False,False
MAP4K2,0.0006157635467980296,5.051630687193033e-06,0.0003104075887426113,False,False,False,False,False
RASGRP1,0.0006157635467980296,4.841645366582559e-06,0.00031030259608230606,False,False,False,False,False
SESN3,0.0006157635467980296,4.781180563420196e-06,0.00031027236368072486,False,False,False,False,False
SIX6,0.0006157635467980296,4.4603354976497605e-06,0.0003101119411478397,False,False,False,False,False
ETV5,0.0006157635467980296,4.275641748533002e-06,0.0003100195942732813,False,False,False,False,False
TNR,0.0006157635467980296,4.174409605485477e-06,0.00030996897820175754,False,False,False,False,False
CTDSP2,0.0006157635467980296,3.503056076564076e-06,0.0003096333014372968,False,False,False,False,False
LAPTM5,0.0006157635467980296,3.449780648781817e-06,0.0003096066637234057,False,False,False,False,False
LSP1,0.0006157635467980296,3.1791999298055174e-06,0.00030947137336391755,False,False,False,False,False
FBXO11,0.0006157635467980296,3.008709087383773e-06,0.00030938612794270665,False,False,False,False,False
ASPN,0.0006157635467980296,2.8690614851226946e-06,0.00030931630414157615,False,False,False,False,False
SYNPR,0.0006157635467980296,2.8506989541119933e-06,0.0003093071228760708,False,False,False,False,False
CNN2,0.0006157635467980296,2.7854571208161062e-06,0.0003092745019594228,False,False,False,False,False
MXI1,0.0006157635467980296,2.677570042394882e-06,0.0003092205584202122,False,False,False,False,False
RHOT1,0.0006157635467980296,2.6142374193962897e-06,0.0003091888921087129,False,False,False,False,False
C17orf64,0.0006157635467980296,2.5967548407106644e-06,0.0003091801508193701,False,False,False,False,False
CHD6,0.0006157635467980296,2.5967548407106644e-06,0.0003091801508193701,False,False,False,False,False
MCMDC2,0.0006157635467980296,2.501512570366437e-06,0.000309132529684198,False,False,False,False,False
LTBP1,0.0006157635467980296,1.8298774551402882e-06,0.00030879671212658493,False,False,False,False,False
ASAP3,0.0006157635467980296,1.6941049253518263e-06,0.0003087288258616907,False,False,False,False,False
ARRDC3,0.0006157635467980296,1.3124182005164505e-06,0.000308537982499273,False,False,False,False,False
TRIB1,0.0006157635467980296,1.2604389545666465e-06,0.0003085119928762981,False,False,False,False,False
ZC3H12A,0.0006157635467980296,1.0894664218935784e-06,0.00030842650660996155,False,False,False,False,False
RHOH,0.0006157635467980296,8.784023531085414e-07,0.00030832097457556907,False,False,False,False,False
RHOBTB1,0.0006157635467980296,8.555388509651197e-07,0.00030830954282449737,False,False,False,False,False
SIX1,0.0006157635467980296,7.763321206491916e-07,0.0003082699394593394,False,False,False,False,False
ST8SIA4,0.0006157635467980296,6.921266799164137e-07,0.000308227836738973,False,False,False,False,False
NUMA1,0.0006157635467980296,4.6810409451589097e-07,0.0003081158254462727,False,False,False,False,False
SLC38A2,0.0006157635467980296,3.7928151943210935e-07,0.00030807141415873084,False,False,False,False,False
SLC1A1,0.0006157635467980296,3.7928151943210935e-07,0.00030807141415873084,False,False,False,False,False
RBM3,0.0006157635467980296,1.8964075971605468e-07,0.0003079765937788728,False,False,False,False,False
ABCA12,0.0006157635467980296,1.8964075971605468e-07,0.0003079765937788728,False,False,False,False,False
SLC46A2,0.0006157635467980296,1.8964075971605468e-07,0.0003079765937788728,False,False,False,False,False
HTN3,0.0006157635467980296,1.8964075971605468e-07,0.0003079765937788728,False,False,False,False,False
TAC4,0.0006157635467980296,1.8964075971605468e-07,0.0003079765937788728,False,False,False,False,False
CCDC42,0.0006157635467980296,1.8964075971605468e-07,0.0003079765937788728,False,False,False,False,False
SPSB1,0.0006157635467980296,1.370322626984707e-07,0.000307950289530364,False,False,False,False,False
NPC1,0.0006157635467980296,6.202447764080438e-08,0.0003079127856378352,False,False,False,False,False
KCTD17,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
DEFB106B,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
TADA2A,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
KSR2,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
TMBIM6,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
PDLIM4,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
MKNK2,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
PEX26,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
TBC1D17,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
NCDN,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
ORAI3,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
NR2C2,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
ULBP2,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
OPN1LW,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
TULP3,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
CRYGC,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
RCVRN,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
EGFL7,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
AMHR2,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
ZYG11B,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
SOX4,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
ZFP1,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
SNTB1,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
FKBP14,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
SLC30A2,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
PYURF,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
PPP1R3C,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
ABHD4,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
TBXAS1,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
UCP2,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
NPHS2,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
KLHL24,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
GRIP2,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
DEFB4B,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
INSM2,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
LIMS1,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
SIAH2,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
SLC2A3,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
RGL2,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
TUBGCP6,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
RND3,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
DUSP22,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
CTNNBIP1,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
PELI2,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
SPRR2G,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
PTPRE,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
LYPLAL1,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
CMTM4,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
PTPRM,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
GFPT1,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
KIAA1109,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
CSN3,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
RRP36,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
CMTM1,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
ZCWPW2,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
CLCN6,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
TDRD5,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
RIMS4,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
CMTM3,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
NDUFV3,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
MGP,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
ZER1,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
VASH1,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
ABCD2,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
VPREB3,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
NFIX,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
NKG7,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
MRPS23,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
CELA3B,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
ARHGEF3,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
DOK4,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
LARS2,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
IGFBP2,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
CASQ1,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
SEMA4B,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
ATG2B,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
KDM4C,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
CYTIP,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
KCNH8,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
CUL9,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
GPRIN2,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
DNMBP,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
ARID3B,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
HBP1,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
PRICKLE2,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
ZNF219,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
HAVCR1,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
SLC16A4,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
SLC39A12,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
DCAF5,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
AGR3,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
KCNK7,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
CTSF,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
DDX39A,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
DNAL4,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
MRPL38,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
BCL3,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
CTRB2,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
CLDN14,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
DEFB106A,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
CKB,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
FAM83B,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
LMOD1,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
MC2R,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
ST3GAL5,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
PXMP4,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
BRAT1,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
PREX2,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
ZFAND4,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
PROX1,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
SH3PXD2B,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
FRMD1,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
GPR156,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
TUSC5,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
PTPRN2,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
SLC7A13,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
KLHL15,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
UBXN2A,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
XKR6,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
PSPN,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
SLC2A10,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
DCSTAMP,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
RBM46,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
PLAC8L1,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
IAPP,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
JAKMIP1,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
VPS13B,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
GBX2,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
PEBP4,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
PNLDC1,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
ZNF467,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
LY6H,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
SCARA5,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
MLEC,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
NKAIN2,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
SYPL1,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
FTL,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
ZNF772,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
ESX1,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
LGALS9B,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
CMKLR1,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
PABPC1L,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
TOR1AIP2,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
PRH2,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
HDGF,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
WBP2NL,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
CDRT4,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
FREM1,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
TTYH2,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
ARX,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
SHOX2,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
DAZAP2,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
RNASE4,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
SYT14,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
FRK,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
FRY,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
HCN2,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
FOLR2,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
TRPM8,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
ZNF138,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
OTUB2,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
SRRM3,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
TRIB2,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
MARCKSL1,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
IER5,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
TCP11L2,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
ZSCAN23,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
KPNA5,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
RRAD,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
RRBP1,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
GAS2L2,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
RTN2,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
SPATA20,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
SNX32,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
PCED1A,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
FHL1,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
FGF11,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
FBN2,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
CCDC110,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
CORO7,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
PGBD5,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
ZBTB7C,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
FUT11,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
ID4,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
VSNL1,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
HAPLN1,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
RARRES2,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
ABLIM1,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
ZNF827,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
IFI16,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
TVP23C,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
UNC13D,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
FRRS1,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
ADGB,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
DPY19L2,0.0003078817733990148,0.0,0.0001539408866995074,False,False,False,False,False
