gene_symbol,degree,betweenness,combined_score,is_hub,is_druggable,small_molecule,antibody,other_modality
ERCC8,0.012987012987012988,0.004329004329004329,0.008658008658008658,False,True,False,False,True
LATS2,0.012987012987012988,0.0017174546586311294,0.0073522338228220584,False,True,False,False,True
ABCB1,0.012987012987012988,0.0005519195740738903,0.006769466280543439,False,True,False,False,True
TEAD1,0.012987012987012988,0.00022231114668089458,0.006604662066846941,False,True,False,False,True
CDC27,0.012987012987012988,9.70085003698449e-05,0.006542010743691417,False,True,False,False,True
POLR3G,0.012987012987012988,8.48824378236143e-05,0.006535947712418301,False,True,False,False,True
RHOB,0.012987012987012988,8.48824378236143e-05,0.006535947712418301,False,True,False,False,True
CALM2,0.012987012987012988,0.0,0.006493506493506494,False,True,False,False,True
SP3,0.012987012987012988,0.0,0.006493506493506494,False,True,False,False,True
HSP90B1,0.012987012987012988,0.0,0.006493506493506494,False,True,False,False,True
PRDM1,0.012987012987012988,0.0,0.006493506493506494,False,True,False,False,True
ITGB1,0.012987012987012988,0.0,0.006493506493506494,False,True,False,False,True
NLRP3,0.012987012987012988,0.0,0.006493506493506494,False,False,False,False,False
CHMP2B,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
SCARB1,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
NMNAT2,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
DCAF5,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
RGR,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
PTBP2,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
RIF1,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
SESN3,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
HAT1,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
MYL9,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
WASL,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
ECT2,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
PAX6,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
RDH10,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
CFTR,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
TAL1,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
NFIX,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
NFIA,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
NOVA2,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
RANGAP1,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
LMO2,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
FABP7,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
F3,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
STMN1,0.006493506493506494,0.0,0.003246753246753247,False,True,False,False,True
KDM5B,0.0,0.0,0.0,False,True,False,False,True
INTS7,0.0,0.0,0.0,False,True,False,False,True
FRYL,0.0,0.0,0.0,False,True,False,False,True
DDAH1,0.0,0.0,0.0,False,True,False,False,True
HPSE,0.0,0.0,0.0,False,True,False,False,True
ANKRD42,0.0,0.0,0.0,False,True,False,False,True
STC2,0.0,0.0,0.0,False,True,False,False,True
ZNF256,0.0,0.0,0.0,False,True,False,False,True
POTED,0.0,0.0,0.0,False,True,False,False,True
SLC28A1,0.0,0.0,0.0,False,True,False,False,True
INTU,0.0,0.0,0.0,False,True,False,False,True
CCDC158,0.0,0.0,0.0,False,False,False,False,False
IVNS1ABP,0.0,0.0,0.0,False,True,False,False,True
ALG10B,0.0,0.0,0.0,False,True,False,False,True
MED4,0.0,0.0,0.0,False,True,False,False,True
FCAMR,0.0,0.0,0.0,False,True,False,False,True
ZNF354B,0.0,0.0,0.0,False,True,False,False,True
VPS26B,0.0,0.0,0.0,False,True,False,False,True
LIMS3,0.0,0.0,0.0,False,False,False,False,False
BTLA,0.0,0.0,0.0,False,True,False,False,True
ZNF585B,0.0,0.0,0.0,False,True,False,False,True
FAM71F2,0.0,0.0,0.0,False,False,False,False,False
MYPN,0.0,0.0,0.0,False,True,False,False,True
ZNF333,0.0,0.0,0.0,False,False,False,False,False
KRTAP5-6,0.0,0.0,0.0,False,False,False,False,False
PPP1R3B,0.0,0.0,0.0,False,True,False,False,True
C11orf74,0.0,0.0,0.0,False,False,False,False,False
TMEM135,0.0,0.0,0.0,False,True,False,False,True
ZSWIM6,0.0,0.0,0.0,False,True,False,False,True
C12orf4,0.0,0.0,0.0,False,False,False,False,False
PARD3,0.0,0.0,0.0,False,True,False,False,True
NAGK,0.0,0.0,0.0,False,True,False,False,True
GNL3L,0.0,0.0,0.0,False,True,False,False,True
IRF2BP2,0.0,0.0,0.0,False,True,False,False,True
LDHD,0.0,0.0,0.0,False,True,False,False,True
PLAC8,0.0,0.0,0.0,False,True,False,False,True
TMOD3,0.0,0.0,0.0,False,True,False,False,True
PHF19,0.0,0.0,0.0,False,True,False,False,True
NARS,0.0,0.0,0.0,False,False,False,False,False
KLRD1,0.0,0.0,0.0,False,True,False,False,True
HEXIM1,0.0,0.0,0.0,False,True,False,False,True
ZBTB18,0.0,0.0,0.0,False,True,False,False,True
HAX1,0.0,0.0,0.0,False,True,False,False,True
SEMA3A,0.0,0.0,0.0,False,True,False,False,True
MAFB,0.0,0.0,0.0,False,True,False,False,True
TOX,0.0,0.0,0.0,False,True,False,False,True
SECISBP2L,0.0,0.0,0.0,False,True,False,False,True
BAG2,0.0,0.0,0.0,False,True,False,False,True
SYNGR2,0.0,0.0,0.0,False,True,False,False,True
ARTN,0.0,0.0,0.0,False,True,False,False,True
SLC7A5,0.0,0.0,0.0,False,True,False,False,True
SLC2A4,0.0,0.0,0.0,False,True,False,False,True
MSMO1,0.0,0.0,0.0,False,True,False,False,True
TWF1,0.0,0.0,0.0,False,True,False,False,True
PAX4,0.0,0.0,0.0,False,False,False,False,False
SEPT2,0.0,0.0,0.0,False,False,False,False,False
CAPRIN1,0.0,0.0,0.0,False,True,False,False,True
LGALS8,0.0,0.0,0.0,False,True,False,False,True
MKNK2,0.0,0.0,0.0,False,True,False,False,True
CYB5A,0.0,0.0,0.0,False,True,False,False,True
CDS1,0.0,0.0,0.0,False,True,False,False,True
SLC12A7,0.0,0.0,0.0,False,True,False,False,True
ZNF460,0.0,0.0,0.0,False,True,False,False,True
RRAS2,0.0,0.0,0.0,False,True,False,False,True
NSUN3,0.0,0.0,0.0,False,True,False,False,True
HMGN2,0.0,0.0,0.0,False,True,False,False,True
FRK,0.0,0.0,0.0,False,True,False,False,True
CRYZ,0.0,0.0,0.0,False,True,False,False,True
POTEM,0.0,0.0,0.0,False,True,False,False,True
POTEG,0.0,0.0,0.0,False,True,False,False,True
TMEM64,0.0,0.0,0.0,False,True,False,False,True
PDZD8,0.0,0.0,0.0,False,True,False,False,True
TMEM67,0.0,0.0,0.0,False,True,False,False,True
SPPL2A,0.0,0.0,0.0,False,True,False,False,True
CACNG8,0.0,0.0,0.0,False,True,False,False,True
ZNF365,0.0,0.0,0.0,False,False,False,False,False
SINHCAF,0.0,0.0,0.0,False,True,False,False,True
ARL8B,0.0,0.0,0.0,False,True,False,False,True
C9orf40,0.0,0.0,0.0,False,True,False,False,True
MTRF1L,0.0,0.0,0.0,False,True,False,False,True
TRPV2,0.0,0.0,0.0,False,True,False,False,True
SNX24,0.0,0.0,0.0,False,True,False,False,True
PRRC2C,0.0,0.0,0.0,False,True,False,False,True
EPB41L3,0.0,0.0,0.0,False,True,False,False,True
GPATCH8,0.0,0.0,0.0,False,True,False,False,True
LIMS4,0.0,0.0,0.0,False,False,False,False,False
